symbol	gene	FDR_3	logFC_3	FDR_6	logFC_6	FDR_12	logFC_12	FDR_24	logFC_24	FDR_48	logFC_48	biotype
ELMOD3	ENSG00000115459.17	0.9999556045997043	-0.13109429790871155	0.0011728708763858958	-0.5910124118488332	0.05659982116955848	-0.27827002506330684	0.30772159894664386	0.201576322634973	0.014655821834894228	0.34898619561185834	protein_coding
DDX23	ENSG00000174243.9	0.9999556045997043	-0.07806624581950519	0.0036371980956545398	-0.2626283253260538	0.6237107985832324	0.04920830661888021	0.6057520939057481	0.06970005324039662	0.8788897808936706	0.016040806702216158	protein_coding
LRFN3	ENSG00000126243.8	0.9999556045997043	-0.13255267934833448	0.3761177759595165	-0.19371485963447158	1.600200114184443e-8	0.7350027387307967	0.2793934098714686	0.16463960373908723	0.3733223648670505	0.1227688862093091	protein_coding
NOVA2	ENSG00000104967.6	0.9999556045997043	-0.16291623583435835	0.4731412389229444	0.23935648964308573	0.518038614483002	0.11992195830485314	0.003119558700273924	0.4927032084649298	0.09671473441827631	0.32892292831923314	protein_coding
FAM53B	ENSG00000189319.13	0.9999556045997043	0.13838098331818938	0.8836335358666924	-0.028713757547476567	0.8505328538458177	0.026284866180713053	0.6748579919701544	-0.06195293977271074	0.783629735507758	0.04039133051875896	protein_coding
ZNF333	ENSG00000160961.11	0.9999556045997043	-0.1622284560870704	0.8659737457614352	-0.04758633512182309	0.29867385425913784	-0.18390099969179807	0.2814952720975306	-0.21838707315591807	0.7277556011715622	-0.06800597916780521	protein_coding
F8	ENSG00000185010.13	0.9999556045997043	0.11656667584644911	0.8656902748316273	0.04671023590251954	0.5637967213956632	-0.08815652824077354	0.09679676680559954	-0.24463966300787265	0.0563960194782289	-0.23710343415303273	protein_coding
TIMM10	ENSG00000134809.8	0.9999556045997043	0.10923439176800594	0.028962668571006527	0.2793463142608862	0.7108182450991785	-0.051351604804502876	0.013487576861302778	0.2845995652622195	0.9620384545883085	-0.008149078271066994	protein_coding
AURKAIP1	ENSG00000175756.13	0.9999556045997043	0.11459981826412663	0.663390792351043	0.0639603469441731	0.378199836280151	0.09908166595614837	0.0335991970888104	0.26190946439600993	0.9694301059815692	-0.005640281479394302	protein_coding
HES6	ENSG00000144485.10	0.9999556045997043	0.3039290958214085	0.8059351732471979	-0.20596716692866213	0.30190999059988777	0.43438024526071106	7.383477521884053e-7	1.355448183959836	7.309811760530709e-54	3.2896569044834747	protein_coding
RP1-130H16.18	ENSG00000248751.6	0.9999556045997043	-0.7134590946488225	NA	NA	NA	NA	NA	NA	0.5683431916876672	0.370260805196847	protein_coding
PCM1	ENSG00000078674.17	0.9999556045997043	0.08774939369605365	0.03446312761089571	-0.22753859309357033	7.066075217358965e-4	-0.243773951307952	6.0591351412616023e-5	-0.41093642728917745	3.516458706738177e-5	-0.31917463722220285	protein_coding
MED13	ENSG00000108510.9	0.9999556045997043	0.08183444639771716	2.9673055320186746e-9	0.4622104357998029	0.0015823097060083074	0.2439795046724743	0.5658333744371964	-0.08173935203008487	0.9359873361658892	0.013545878259083167	protein_coding
E2F3	ENSG00000112242.14	0.9999556045997043	-0.10036532629872165	0.8836335358666924	0.028385050072456362	0.52718620676986	-0.07045933698247471	0.4181450359188813	0.11731170185933151	0.0122715610320979	0.2784899229940343	protein_coding
TRPA1	ENSG00000104321.10	0.9999556045997043	-0.2813665715368618	0.6950102081737919	-0.24016495672482913	0.29073452401060335	0.40316493886907434	8.552768668887161e-6	-1.4541466226208852	0.0010561922883959374	-1.0402438858217584	protein_coding
ORMDL1	ENSG00000128699.13	0.9999556045997043	0.1051833394123868	0.27879553346893815	0.16789527364959744	0.8621319076941766	0.023143866936699828	0.001912757113890873	0.30402286200034806	0.10396663010072274	0.17609985885518056	protein_coding
FAM66B	ENSG00000215374.5	0.9999556045997043	0.2935747918668167	0.9811474360985246	-0.02222493975489863	0.9412829327324465	-0.04157804211213025	0.18667405257294134	-0.42571672797775617	0.9419319921697277	-0.03555878240869115	lincRNA
AGPAT1	ENSG00000204310.12	0.9999556045997043	0.07583948138491858	0.8469676271329917	-0.02962030596857807	0.26039730576568976	-0.08578910419938737	0.8125907267423854	-0.02994081951376779	0.34891622879764744	-0.08124000237480614	protein_coding
ACTR10	ENSG00000131966.13	0.9999556045997043	0.07651916045225847	0.9372736490277215	-0.012777302915018293	0.6079756192383794	-0.04689622593647537	0.29751769259506067	-0.12520981652475918	0.9924577602822272	0.0013149186575496664	protein_coding
IRF3	ENSG00000126456.15	0.9999556045997043	0.0958373632529803	0.27991565826764664	-0.17250858163307298	0.674558380364309	-0.05738463864645803	0.26966652599463614	0.1298544449896926	0.00801655402538041	0.2973613291597584	protein_coding
FAM20A	ENSG00000108950.11	0.9999556045997043	-0.3476768071919882	0.5904121975280403	0.35942911189616783	0.10282541706531473	0.7521426473023591	8.708611134220347e-4	0.9328926490079453	0.1868012683586177	0.2954158011235993	protein_coding
TRMT1	ENSG00000104907.12	0.9999556045997043	0.09725310504175662	0.26943227686846283	-0.16793011071830155	0.778963532133763	0.0364862293509323	0.7958664409739578	-0.039616446270026834	0.37605200048206916	-0.1279761725934325	protein_coding
MAN2B1	ENSG00000104774.12	0.9999556045997043	-0.09774490829281555	0.25699338867517474	-0.13090541568225889	0.9261951516982382	0.009629407215903437	0.5286812509458968	0.06896824763366463	0.5439205618287071	-0.07405258405277873	protein_coding
NF2	ENSG00000186575.17	0.9999556045997043	-0.09100565982330484	0.3308804876999964	-0.10501598056607654	0.11120472478597886	-0.12874656229477466	0.22692747951084413	-0.11531418338898203	0.8095790112289601	-0.02723206345153875	protein_coding
ZNF205	ENSG00000122386.10	0.9999556045997043	-0.23836865365776727	0.2758378103128785	-0.3533998845373343	0.6699025424150034	0.09986001224189939	0.7894888153511578	0.07242721463386187	0.6604118818871428	0.08152863267892671	protein_coding
ZNF658	ENSG00000274349.4	0.9999556045997043	-0.31091321315540177	9.105391564141522e-4	-0.9314623011992283	0.622380673908469	-0.15858725976629345	0.9950289067498048	0.002350497468491456	0.05791308179547322	0.4270462717620891	protein_coding
FAM214A	ENSG00000047346.12	0.9999556045997043	-0.10265539671069313	1.4890146023495295e-5	-0.6340571703943743	0.001138662870712542	-0.403722640399044	0.006908752389001144	-0.37543865301508145	0.8261160065591444	0.03387842574597128	protein_coding
PER3	ENSG00000049246.14	0.9999556045997043	-0.09275693683661311	0.24668316697258366	-0.18782381979791246	1.5459525332882118e-9	-0.7436504543881294	7.346470638113443e-9	-0.5270770352867954	0.0037737241284361003	0.2881996205919989	protein_coding
COX6B1	ENSG00000126267.8	0.9999556045997043	0.0910556638039838	0.16323455336010578	0.20454507373536682	0.12392707785287979	-0.1151862041378454	0.10271235469475772	0.24690342564137915	0.5214851061722033	0.08200031992460972	protein_coding
CTSS	ENSG00000163131.10	0.9999556045997043	-0.12046889576011961	0.5653289098272508	0.1343816041571311	0.6874953507143944	0.07593624278689055	0.25464072381366215	-0.23725289031120914	0.8464572508167563	0.038546774827498166	protein_coding
AP4E1	ENSG00000081014.10	0.9999556045997043	-0.08267159972607319	0.11744599085465061	-0.20202162075136718	0.919045807223195	0.012663781376789607	0.07591714286048115	-0.22280624721876222	0.9928635796894639	-0.0014678949275820448	protein_coding
PSME1	ENSG00000092010.14	0.9999556045997043	0.07836163154816772	0.43758732847078075	0.08605017478391581	0.17853422241832104	-0.09572680546309863	0.9179384703749875	0.01486376121060282	0.770629419332465	-0.041198329795280875	protein_coding
LRRK1	ENSG00000154237.12	0.9999556045997043	-0.10555258708370314	0.2929049934943372	-0.1799874959196402	0.14483317263543022	-0.15091429730968403	0.9511244035556244	-0.013672641443412662	0.25701083628287685	-0.13077486834972776	protein_coding
COPS8	ENSG00000198612.10	0.9999556045997043	0.08439948216471853	0.007890814497915018	0.24653432034553113	4.708282365656674e-16	0.47508282198061247	3.065157073067257e-7	0.4494780397461573	0.18171428884144186	0.1257759964492993	protein_coding
FADS1	ENSG00000149485.18	0.9999556045997043	0.0866024540118589	2.515945441603888e-9	0.5314007549328521	2.8570696611826645e-100	1.5016142915913964	2.4776523881178344e-76	1.3490787886043227	5.2480117119786565e-164	2.0987024588057444	protein_coding
ANKRD53	ENSG00000144031.11	0.9999556045997043	0.2794920059994988	0.11533078205072819	0.9088309269790442	0.8208047344798849	0.1680636792223578	0.7013131270530292	0.2061436559747135	0.5065899907036027	0.29815095752467785	protein_coding
GPN3	ENSG00000111231.8	0.9999556045997043	0.11129319535636469	0.877755119939886	0.03345042166701608	0.03363281332550242	0.2505250179078739	0.9346635787817265	-0.01268096381384548	0.05237036308361895	-0.26343693533033385	protein_coding
GGNBP2	ENSG00000278311.4	0.9999556045997043	-0.0789695083350809	0.8465593252751923	0.033893032639850315	0.9048551091449544	-0.013555830114898738	0.8018462650386163	-0.032246868609987676	0.22020716851400532	0.10807297710826057	protein_coding
WDR43	ENSG00000163811.11	0.9999556045997043	-0.08739109903172851	9.748796280956613e-7	0.393859732777543	0.0010217705652677724	0.23018058408511394	0.745889814858344	-0.04595926588981237	0.2109311540538624	-0.12166692249442985	protein_coding
NPAS1	ENSG00000130751.9	0.9999556045997043	0.2088573229194853	0.6164191145256309	-0.14493438693277458	0.6258965423867741	0.11738526934792362	0.2520981526707063	-0.3217665112149555	0.5301270135865871	0.16761508407558082	protein_coding
CDK5R1	ENSG00000176749.8	0.9999556045997043	-0.21174960488852054	0.8290819541899817	0.09928426776995179	0.5096472552826247	0.17604771653446402	0.7097811999073758	0.15788727416705958	0.9637328320807141	0.019449977395010587	protein_coding
AK7	ENSG00000140057.8	0.9999556045997043	0.32205499110145674	0.9247041687038536	-0.0842776876180823	0.06864822659420815	0.68221828888968	4.172717474414534e-24	2.6747532989491907	4.8014488339451265e-161	5.074934999019923	protein_coding
MDFIC	ENSG00000135272.10	0.9999556045997043	0.07865380701031634	1.9051745644041796e-6	-0.41336420546936203	1.0024829619134942e-5	-0.41199530306257354	1.2965743583610948e-4	-0.3054097156572737	5.68099995483134e-4	-0.2950266826194913	protein_coding
ZNF32	ENSG00000169740.13	0.9999556045997043	0.1307640363570189	0.8579653710098039	-0.05118480202186854	0.004287678704512852	-0.37646645705390003	0.5652865612563978	0.09816919861605268	0.3023460078289579	0.1465699482880193	protein_coding
ALG12	ENSG00000182858.13	0.9999556045997043	0.0925013625865253	0.5782379385695767	-0.09835138420809231	0.6168720004153941	-0.06190002676485977	0.15111438539429078	0.16441138231545482	0.6608397567977555	0.05455459760774101	protein_coding
TNPO1	ENSG00000083312.17	0.9999556045997043	-0.07975711613412016	0.8135935489910768	-0.03111467056021913	0.045440918855440965	0.12476385529742062	0.271192264675343	-0.1108233838338196	0.9092462832890363	0.012550389863900047	protein_coding
PSMG2	ENSG00000128789.20	0.9999556045997043	-0.08710552087721302	0.9341182474720947	-0.014348459330907046	0.07688280736345424	0.16137729666757863	0.9952957199184983	-8.923644050279349e-4	0.5049041314957294	-0.06791272044483951	protein_coding
KCNJ8	ENSG00000121361.3	0.9999556045997043	-0.11918299688689796	0.9831101276019915	-0.005204547940832475	5.846636187972753e-5	0.3814822323051053	0.57308918427587	-0.07161318512354688	0.835717375719472	0.03466862608303897	protein_coding
PRKCZ-AS1	ENSG00000182873.5	0.9999556045997043	0.827042211260226	NA	NA	0.571175491286534	-0.2451434982851211	0.23796351240415126	-0.6141407165184118	0.15265211668700687	-0.5800063954108621	antisense
LRRN4CL	ENSG00000177363.4	0.9999556045997043	0.2143101286749055	0.47988849173522563	-0.31624375916342173	0.9419795665761191	-0.03134667978200912	0.005373428273093326	0.9301483988048677	0.5103109062928078	0.21743881901893378	protein_coding
PPP5C	ENSG00000011485.14	0.9999556045997043	0.07802553547661618	0.9086276709260107	-0.01633731005575634	0.17098486343294217	-0.1325842718704424	0.06518687057670361	0.17721305583591493	0.24720935632887447	0.10604492718643344	protein_coding
OSBPL3	ENSG00000070882.12	0.9999556045997043	-0.13613474244107004	0.46686343663960117	0.1747306536231746	0.45793368463148004	-0.12428621044497691	3.460229352975734e-5	-0.5835824232266861	0.005044489521348387	-0.401460295947827	protein_coding
A1BG	ENSG00000121410.11	0.9999556045997043	0.29328999593453875	0.4944179460618825	0.27796963547744724	0.6410199042460251	-0.13882682914609115	0.05971000316714522	0.46876263714686855	0.22778254625173144	-0.2930991121750902	protein_coding
MUM1	ENSG00000160953.15	0.9999556045997043	-0.10818064574081512	0.5565564176046252	-0.10010683365572934	0.7724066932212097	-0.043216107276468144	0.1641774971317181	0.1732847213938738	0.6667575933850312	-0.049129232455732565	protein_coding
SGIP1	ENSG00000118473.21	0.9999556045997043	0.22130878721343952	0.19106396002178366	0.36305474596095866	0.7362984090352923	-0.10898958659564056	0.14143767021909504	-0.36964070732742726	0.5353393688230955	-0.15540390702021747	protein_coding
UBB	ENSG00000170315.13	0.9999556045997043	0.07947613567497289	0.2843152618345185	0.1356153030951328	0.5879950969162784	-0.03877331355451474	3.3855405054674965e-4	0.34018850147801405	4.545879156909537e-9	0.4586047837144766	protein_coding
PTPRF	ENSG00000142949.16	0.9999556045997043	-0.08825471060239042	0.09045300209498396	-0.1770926876311568	0.5139083836398499	-0.05514024510675802	0.040180006197459095	-0.33837775795938246	3.83121564783379e-6	-0.47689445891328175	protein_coding
CHP1	ENSG00000187446.11	0.9999556045997043	-0.12030965760501693	0.0012017926001543586	0.34488460798433	7.534210570980755e-8	0.4102610736632358	0.011082562175525237	0.2877410717579818	6.42889194066867e-29	0.8302476668970984	protein_coding
BAHCC1	ENSG00000266074.8	0.9999556045997043	0.15653108667452728	0.03884848644837265	-0.31552074696418536	0.20215028688562123	-0.15818279692105042	0.9714944596764976	0.008477538551553958	0.6483217263947586	-0.07160734133333306	protein_coding
PGBD4	ENSG00000182405.5	0.9999556045997043	-0.2779823735150816	0.4018187005274122	-0.4177777829444035	0.4885401161955365	0.2130403490321441	0.1299975390694117	0.4677316260352267	0.3389344024075396	0.28483143384573634	protein_coding
ARL9	ENSG00000196503.3	0.9999556045997043	0.3920455000715075	0.09978699069374747	0.8056841304017835	0.03845400791980832	-1.006057927267166	1.7628858362363009e-4	-1.4878306158645047	0.006851720073325286	-1.2005931904004106	protein_coding
CCDC92	ENSG00000119242.8	0.9999556045997043	-0.08892368886062732	0.027185000293171595	-0.2741101985771699	1.2439165910959749e-5	-0.39917850726570453	0.07919611442175467	-0.16548182148213805	0.0781105691963503	-0.1654950895933751	protein_coding
ABI1	ENSG00000136754.16	0.9999556045997043	-0.07923667056387017	0.2843152618345185	-0.11740455040969129	0.0345794216243411	-0.1611789511047282	0.026086153096702005	-0.20934699044346736	0.7660681701143452	0.035924895232735045	protein_coding
GNL1	ENSG00000204590.12	0.9999556045997043	0.08083737687727373	2.730821800007054e-6	0.39822746681576593	1.3080777632841602e-5	0.3041218903727275	0.26945622008707676	0.10767941038568027	0.31519786329009414	-0.09424159081102289	protein_coding
CDC16	ENSG00000130177.14	0.9999556045997043	0.08113297667654228	0.7415196207061178	0.05020384817171248	0.9648337003173255	0.004457760217529187	0.17363384393667683	-0.12932690049761442	0.8027894886910296	0.025861686735312066	protein_coding
PTGFRN	ENSG00000134247.9	0.9999556045997043	-0.09716493434303373	0.054683823092836065	-0.1849240659579029	0.49285840993254654	-0.05525676744197351	0.4552125627550308	-0.09624327605650225	3.4008881769422163e-4	-0.35042745635674505	protein_coding
RND3	ENSG00000115963.13	0.9999556045997043	-0.07582594307129854	0.2320584957597694	-0.14154721625377226	0.5471416371019939	-0.04792849921096315	0.04009305536599458	-0.1910732601303597	0.007587989537092343	-0.21788095949514033	protein_coding
NRBF2	ENSG00000148572.15	0.9999556045997043	-0.1015082492843998	0.8460097526385801	0.04288827259846592	0.6298315412789123	-0.06657408773500932	0.7204669295463829	-0.060292820240931036	0.1277030614740194	-0.1546949127803738	protein_coding
UBASH3B	ENSG00000154127.9	0.9999556045997043	-0.11239730480626603	0.8088913281441538	0.03480984554397272	0.11151488172432127	-0.14328228398527462	0.06306037656414913	-0.2014247612020917	0.0028220357957652324	-0.29087693949377963	protein_coding
AP2A1	ENSG00000196961.12	0.9999556045997043	0.0935538424451724	0.2994885160739576	-0.11448846880755256	9.120974171526762e-6	0.28611743961793595	0.0033877458121715364	0.24882441289668045	0.5961171814809422	0.049779190042812296	protein_coding
LMTK2	ENSG00000164715.5	0.9999556045997043	-0.1048083575668503	0.0018059840155889822	-0.4246559544105721	8.687286731815573e-4	-0.25253076024606835	0.9155406332602032	-0.017339834060425625	0.022018128642953095	0.2763081116453012	protein_coding
ITGAX	ENSG00000140678.16	0.9999556045997043	-0.4207948002149953	0.323615539186227	-0.4664482120472585	0.36459271526782694	0.3672478348873728	0.019432266489376654	-0.680208654662102	0.6627418250675311	-0.17935184772209814	protein_coding
SERPINB10	ENSG00000242550.5	0.9999556045997043	-0.5032205672796083	0.5476372686761161	-0.41783442270130106	0.9357175388303409	0.060074796420095875	NA	NA	NA	NA	protein_coding
STK39	ENSG00000198648.10	0.9999556045997043	-0.09858651140636801	0.362289578349778	-0.12769237363671762	0.06713818876152358	-0.1613547744174129	0.014020554201898421	-0.2402405937826241	0.05970222889869022	-0.16656253995933484	protein_coding
KLHDC9	ENSG00000162755.13	0.9999556045997043	0.33898962159260093	0.910961872702262	0.15762750575616385	0.005891869660676745	-1.1709570437071495	2.0567573368101468e-4	-2.2826933055927077	0.23155186268802397	-0.5504095062357209	protein_coding
SNX29	ENSG00000048471.13	0.9999556045997043	-0.10102322471728097	0.9987632938443805	-4.3764528463570033e-4	0.0021687759073443775	-0.25787231287914564	0.4477406327806008	0.10569381959191883	0.04750735123990208	0.21919775410202313	protein_coding
AMMECR1L	ENSG00000144233.9	0.9999556045997043	-0.0889746873618401	0.02194414351741021	0.21494915058055972	0.25666302254184153	0.10315576940795984	0.003984015746982666	0.26606431770624894	0.014497894821158278	0.22224992212083725	protein_coding
TSTD3	ENSG00000228439.5	0.9999556045997043	0.3331799155062857	0.625014243623346	-0.3164428903694668	0.6482100536419415	-0.1867134426445675	0.5890676365162993	0.22797800181927425	0.9466344908319354	-0.02724918710433696	protein_coding
ARRDC1-AS1	ENSG00000203993.4	0.9999556045997043	0.1581646725416741	0.2594115089100851	-0.3022414864686415	0.6914402043716247	-0.08574621739993442	0.6637100304257263	0.09277405794113167	0.20564261535726208	0.21989181673557404	antisense
MMP11	ENSG00000099953.9	0.9999556045997043	0.22113351448678673	0.3826655538346198	0.2200345698297375	0.826144114675286	0.056320895402640195	0.7596274143466202	-0.07061177148607217	0.3184606251010338	-0.13878541520743817	protein_coding
DDX55	ENSG00000111364.15	0.9999556045997043	0.12079666433627445	0.7747161814241857	0.057657549574059504	0.023027813338788703	0.25462960791024314	0.8188712185050252	0.054081727816905276	0.5785835538183401	0.09082146665226312	protein_coding
ARL4D	ENSG00000175906.4	0.9999556045997043	0.14477388924945203	0.4060219673562329	0.1856575071749469	1.2941045276645833e-12	0.814560593385854	0.0020299668686966175	0.43076481017821544	0.6313165640251606	-0.08889396497553438	protein_coding
TCFL5	ENSG00000101190.12	0.9999556045997043	-0.13117933313731592	0.7669215534427795	0.08411805961481042	0.925960721606679	0.017487995422245255	0.6147705924743734	0.09619698512098036	0.2447145152607409	0.1757256216927255	protein_coding
VDAC2	ENSG00000165637.13	0.9999556045997043	0.07503715438146621	0.04358158090951663	0.17969113530961386	2.2645392208675915e-25	0.5795435465681059	0.0034430996928853665	0.24195423118980547	5.538740725422e-7	0.36242225147478874	protein_coding
LY6G5C	ENSG00000204428.12	0.9999556045997043	-0.3848057212977734	NA	NA	NA	NA	0.22489746272360175	-0.6768507643993433	0.7933997491016482	-0.16665855520262718	protein_coding
MRPL16	ENSG00000166902.4	0.9999556045997043	0.08505127569043432	0.8827854247016083	0.02676716792927167	0.02020316633578238	-0.1987157610639087	0.782205378311332	0.040759340972726696	0.004989867032936967	0.25264274775924467	protein_coding
KCMF1	ENSG00000176407.17	0.9999556045997043	-0.0881358995951828	0.07733575044528816	0.1808274634487054	0.07128867435033803	0.1493828758096539	0.0586150320527866	0.17250481244221302	5.123082091136936e-5	0.32010947326800854	protein_coding
CCAR2	ENSG00000158941.16	0.9999556045997043	-0.08150687277141784	0.06728841972313893	-0.1788224170990672	0.24402204683282852	-0.09533491160054795	0.7419345934994991	0.040057535330950994	0.8525811317131076	0.02295733615541644	protein_coding
RP11-512M8.5	ENSG00000256861.1	0.9999556045997043	0.2563976542023797	0.8836134762004954	0.06653947685475868	0.8664408023732507	-0.05047212674612051	0.6547195728037941	0.12180813199006242	0.07572699683964719	-0.46798898189905486	protein_coding
CCRL2	ENSG00000121797.9	0.9999556045997043	0.3300006249155124	0.9132369783381119	0.10092689646057564	0.40594207835362434	0.3824408922163189	0.8534054221600752	-0.1236660190063726	0.49219537686241377	0.35911680727312145	protein_coding
PPP3CB-AS1	ENSG00000221817.9	0.9999556045997043	-0.2329753730209342	0.8278862011890441	-0.10643505636260306	0.08747544784014145	-0.4884828328747395	0.023830103125802176	-0.6146445238644234	0.21741629203278917	-0.34534334378068926	processed_transcript
SPATA20	ENSG00000006282.20	0.9999556045997043	0.09770170251003628	0.1574477550732296	-0.18011651721325356	6.942224909902247e-11	-0.4952772662811412	3.627678951235793e-9	-0.4997464461177733	0.0015564101851868383	-0.2461739216105615	protein_coding
CHEK1	ENSG00000149554.12	0.9999556045997043	-0.12529511659967635	0.5251805891584487	0.1165030696680554	0.6726348421499124	-0.05804898362973729	8.93808746696359e-4	-0.3407120237734988	4.729738111381818e-4	-0.4023347618321432	protein_coding
AP000275.65	ENSG00000265590.9	0.9999556045997043	-0.6804698575035226	NA	NA	NA	NA	NA	NA	0.23593131750775728	0.8109243757951732	protein_coding
HIST1H2AM	ENSG00000278677.1	0.9999556045997043	-0.399653171429231	0.7065339376148001	-0.33624092345280127	0.5728497602596622	0.3753287048315793	0.11742853932069544	-0.9348502326096512	NA	NA	protein_coding
ELAC2	ENSG00000006744.18	0.9999556045997043	0.07747706385306577	0.22524065461464515	-0.13897711615883002	0.44604289011419507	-0.061212144917347215	0.3009704424949034	0.11629533318848574	0.00968728617336493	0.22605849318563834	protein_coding
TOB1-AS1	ENSG00000229980.4	0.9999556045997043	0.401913647268061	NA	NA	NA	NA	0.1386976269241174	0.7703950726379011	0.23066742164767112	0.7125474854947679	processed_transcript
OCLN	ENSG00000197822.10	0.9999556045997043	-0.3178998115188147	NA	NA	0.8485657686803311	-0.09381808078621455	0.23426091091957713	-0.5538812367615258	0.7148652360846125	-0.1838482454954946	protein_coding
RP11-521B24.3	ENSG00000251602.6	0.9999556045997043	0.5577027538683539	0.27798680943995097	-0.7283943364527927	0.8888132825293842	-0.10783812024528955	0.9696958761579981	0.04948305992511982	0.7876802704550478	0.12772001013716636	antisense
EEF1AKMT1	ENSG00000150456.10	0.9999556045997043	-0.19160762444296162	0.9876183169114467	-0.00781786127323242	0.9646661863687842	0.012404299178377232	0.8550898324856148	-0.050253063895700445	0.5238779275620417	-0.16297256804069743	protein_coding
KCTD7	ENSG00000243335.9	0.9999556045997043	0.12000951953730925	0.0014708114619647376	0.44430743874430806	0.7245630767291489	0.05104390771645929	0.7666276417036773	0.04933014680601778	0.004541521367015808	0.3660930103656051	protein_coding
UTY	ENSG00000183878.15	0.9999556045997043	-0.13207664912150396	0.042687494743810006	-0.3835212376644146	0.0701223345139519	-0.2385800728951292	0.24500819060517226	-0.1774167644339009	0.06801807028401004	0.2599130972232328	protein_coding
VMA21	ENSG00000160131.13	0.9999556045997043	0.08638226633607846	2.5246275801015008e-11	0.552476587902148	3.3551762053052723e-51	1.1569852267772653	8.489140867499193e-18	0.6608869574557149	3.3086694905986804e-11	0.6114065211728518	protein_coding
PKIG	ENSG00000168734.13	0.9999556045997043	0.08107362972612528	0.8128033036534456	-0.037717808424088575	1.6120315181201205e-39	-0.8900641073802512	9.222211196411675e-14	-0.7513131854373144	9.2188472616661e-28	-0.8926294533292388	protein_coding
PCYOX1L	ENSG00000145882.10	0.9999556045997043	-0.15893854747023417	0.8298208222451322	-0.08023706029259937	0.9989536655714193	-2.9615623526720573e-4	0.0016001511220659337	0.44678527870916024	2.0141695611453889e-10	0.7289805171052763	protein_coding
SFR1	ENSG00000156384.14	0.9999556045997043	-0.16141706394395974	0.512449888611395	-0.24027698378885964	0.41544219770861107	0.16333578566724075	0.9778956722381444	-0.0066605092803821014	0.14359716965310518	0.28335981345013483	protein_coding
ADAM12	ENSG00000148848.14	0.9999556045997043	-0.09325851268642665	0.8011684036618267	0.039489180317325644	0.10241674148775189	0.12006962184837153	0.6497715200578212	-0.0821093729520713	8.844536466508414e-20	-0.781947758253423	protein_coding
YOD1	ENSG00000180667.10	0.9999556045997043	0.12357986772198011	0.7165450350700013	0.07413765790440195	0.6038655699304372	0.07472658527858407	0.8342284276021483	0.036058573610237905	0.07046424677121962	0.2432092027379785	protein_coding
GNG4	ENSG00000168243.10	0.9999556045997043	0.317064251995532	1.0560212182484357e-4	2.151858280774443	9.151604924759545e-16	3.1649871381397263	4.3153062290757166e-5	1.6896237265795313	0.02412210760563966	1.0425649198294675	protein_coding
TTN	ENSG00000155657.26	0.9999556045997043	-0.29740664109028647	0.8263825701320618	-0.15855961906765434	0.025170462741878688	-1.2381792799476048	NA	NA	0.8297497519175542	-0.11553480462357096	protein_coding
FBXO2	ENSG00000116661.9	0.9999556045997043	0.12489367763080365	0.6619875886606039	-0.09637473962386635	0.9808086854624881	-0.004581078526405395	0.4328841489775329	-0.158338470620876	0.012245833467538481	0.31960479427751554	protein_coding
CDO1	ENSG00000129596.4	0.9999556045997043	0.15660079136732974	0.984555363809766	0.007608385674061835	0.08682513348626221	0.3016084140021508	0.963383766710427	-0.012519928184796868	0.5163380538483592	-0.12664889307712981	protein_coding
NDUFB2	ENSG00000090266.12	0.9999556045997043	0.09479089104743685	0.23058491353776162	0.17266542181399755	0.482464078209817	-0.056706326040815616	0.23193398086416603	0.1530661244914354	0.8227749414123989	0.029103272478289935	protein_coding
LMF1-AS1	ENSG00000260439.1	0.9999556045997043	0.3944971361961993	NA	NA	0.12389962007570376	-0.8959024444212431	0.410647645245342	-0.4648881360713874	0.10477598439222965	-0.7244752721265931	antisense
LRTOMT	ENSG00000184154.13	0.9999556045997043	0.2056588065169615	0.12219566989891867	0.4953463539324394	0.536089904581228	-0.15037579537242868	0.4911592353218109	-0.1572834390769528	0.7763341002245449	-0.09805104835514812	protein_coding
AC144652.1	ENSG00000273117.1	0.9999556045997043	0.29576137216454584	0.45151816964344516	-0.5591266052847688	0.8099796895145613	-0.12835537703921823	0.9684150159523706	0.025433811475303512	5.494761046432803e-5	1.3799371623449435	lincRNA
KLHL28	ENSG00000179454.13	0.9999556045997043	-0.12869837132796355	0.47880525401657237	0.13437343884968322	0.0011251598125649044	0.31677244937723165	0.9918260450889812	0.0018091161054394633	0.25524365073616734	0.1567214439513604	protein_coding
STARD7-AS1	ENSG00000204685.6	0.9999556045997043	0.24993274886894754	0.896231825890478	0.07865939011007894	0.44486695344036314	-0.23048662560092645	0.9389288237551973	-0.034802582488342206	0.298058386344284	0.31534683401486807	processed_transcript
PTER	ENSG00000165983.14	0.9999556045997043	-0.13588405888233798	0.001857794380395988	-0.51212542824118	0.32625487465216557	-0.12361509853854595	0.08879726287863604	-0.22818993509034155	0.029286773087103778	-0.2754585754206988	protein_coding
SYNJ1	ENSG00000159082.17	0.9999556045997043	0.10543040631955626	0.5122623010092661	0.13193372509006254	4.568197269727523e-4	0.3516572610276148	0.7941979036377438	0.04532633742862681	0.021983330542422137	0.3208776414062249	protein_coding
AASDH	ENSG00000157426.13	0.9999556045997043	-0.1421525145200108	0.23595163761512852	-0.27357137186968283	0.23920311447519885	0.15865753262749552	0.5032239354722712	0.11069160064366375	0.21278560907199215	0.1822669163088073	protein_coding
